marker_EOI_content_after_num,marker_DQT_num,marker_DHT_num,file_markers_num,marker_DQT_size_max,marker_DHT_size_max,file_size,marker_COM_size_max,marker_APP1_size_max,marker_APP12_size_max,label
0,2,4,11,67,181,7366,62,0,0,1
0,2,4,11,67,79,116008,0,0,0,0
0,2,4,11,67,88,177571,0,0,0,0
0,2,4,11,67,78,109628,0,0,0,0
0,2,4,11,67,80,143167,0,0,0,0
0,2,4,12,67,75,158139,0,0,0,0
0,2,4,11,67,77,155814,0,0,0,0
0,2,4,11,67,71,127140,0,0,0,0
0,2,4,12,67,71,123299,0,0,0,0
0,1,1,9,132,180,49189,0,161,17,1
0,2,4,11,67,87,148335,0,0,0,0
0,2,4,11,67,73,62391,0,0,0,0
0,2,4,13,67,78,168761,12,0,0,0
0,2,4,12,67,83,139965,0,0,0,0
0,2,4,13,67,72,247408,12,0,0,0
0,2,4,11,67,73,105976,0,0,0,0
0,2,4,11,67,77,184706,0,0,0,0
0,2,4,12,67,74,136489,0,0,0,0
0,2,4,11,67,73,127992,0,0,0,0
0,2,4,12,67,72,136987,0,0,0,0
0,2,4,13,67,93,100523,12,0,0,0
0,2,4,12,67,78,110153,0,0,0,0
0,2,4,11,67,73,137354,0,0,0,0
0,2,4,13,67,79,182737,12,0,0,0
0,2,4,12,67,74,145670,0,0,0,0
0,2,4,12,67,81,184782,0,0,0,0
0,2,4,12,67,77,162042,0,0,0,0
0,2,4,12,67,78,159197,0,0,0,0
0,2,4,12,67,71,147983,0,0,0,0
0,2,4,11,67,75,164788,0,0,0,0
0,2,4,11,67,72,148646,0,0,0,0
0,2,4,11,67,79,71114,0,0,0,0
0,2,4,12,67,72,87372,0,0,0,0
0,2,4,11,67,70,126856,0,0,0,0
0,2,4,11,67,83,111022,0,0,0,0
0,2,4,11,67,71,163809,0,0,0,0
0,2,4,11,67,75,143139,0,0,0,0
0,2,4,12,67,80,180622,0,0,0,0
0,2,4,12,67,71,137511,0,0,0,0
0,2,4,11,67,76,214809,0,0,0,0
0,2,4,12,67,75,90448,0,0,0,0
0,2,4,11,67,77,113789,0,0,0,0
0,2,4,11,67,79,44739,0,0,0,0
0,2,2,8,67,29,8742,0,0,0,1
0,2,4,11,67,76,145104,0,0,0,0
0,2,4,11,67,86,80967,0,0,0,0
0,2,4,11,67,84,128269,0,0,0,0
0,2,4,12,67,92,178952,0,0,0,0
0,2,4,11,67,66,42358,0,0,0,0
0,2,4,12,67,83,138880,0,0,0,0
0,2,4,11,67,73,151670,0,0,0,0
0,2,4,11,67,70,96225,0,0,0,0
0,2,4,11,67,80,130884,0,0,0,0
0,2,4,11,67,75,140007,0,0,0,0
0,2,4,12,67,69,166480,0,0,0,0
0,2,4,11,67,80,166915,0,0,0,0
0,2,4,11,67,74,103096,0,0,0,0
0,2,4,12,67,78,135799,0,0,0,0
0,2,4,11,67,74,72001,0,0,0,0
0,2,4,11,67,65,137053,0,0,0,0
0,2,4,12,67,75,154663,0,0,0,0
0,2,4,12,67,77,84121,0,0,0,0
0,2,4,12,67,69,58586,0,0,0,0
0,2,4,11,67,69,198812,0,0,0,0
0,2,4,11,67,76,79587,0,0,0,0
0,2,4,11,67,74,131783,0,0,0,0
0,2,4,11,67,78,155961,0,0,0,0
0,1,1,8,132,200,50303,0,0,17,1
0,2,4,11,67,68,110830,0,0,0,0
0,2,4,11,67,74,192385,0,0,0,0
0,2,4,12,67,71,161929,0,0,0,0
0,2,4,11,67,84,129132,0,0,0,0
0,2,4,12,67,84,172787,0,0,0,0
0,2,4,12,67,77,90710,0,0,0,0
0,2,4,11,67,81,174507,0,0,0,0
0,2,4,11,67,74,119215,0,0,0,0
0,2,4,12,67,69,112220,0,0,0,0
0,2,4,12,67,73,107126,0,0,0,0
0,2,4,12,67,76,160084,0,0,0,0
0,2,4,11,67,78,135227,0,0,0,0
0,2,4,12,67,71,118816,0,0,0,0
0,2,4,12,67,92,95028,0,0,0,0
0,2,4,12,67,71,72030,0,0,0,0
0,2,4,12,67,78,141397,0,0,0,0
0,2,4,11,67,79,113855,0,0,0,0
0,2,4,12,67,72,109617,12,0,0,0
0,2,4,12,67,70,124713,0,0,0,0
0,2,4,12,67,77,208538,12,0,0,0
0,2,4,11,67,92,116021,0,0,0,0
0,2,4,12,67,86,128084,0,0,0,0
0,2,4,11,67,78,113534,0,0,0,0
0,2,4,11,67,75,121827,0,0,0,0
0,2,4,12,67,76,160318,0,0,0,0
0,2,4,11,67,79,153168,0,0,0,0
0,2,4,11,67,76,194148,0,0,0,0
0,2,4,12,67,97,113024,0,0,0,0
0,2,4,11,67,86,123559,0,0,0,0
0,2,4,12,67,72,151639,0,0,0,0
0,2,4,12,67,74,180996,0,0,0,0
0,2,4,12,67,78,171126,0,0,0,0
0,2,4,12,67,90,99075,0,0,0,0
0,2,4,11,67,78,56525,0,0,0,0
0,2,4,11,67,76,128148,0,0,0,0
0,2,4,11,67,88,140777,0,0,0,0
0,2,4,12,67,74,147745,0,0,0,0
0,2,4,11,67,77,104479,0,0,0,0
0,2,4,12,67,78,151485,0,0,0,0
0,2,4,12,67,71,230718,0,0,0,0
0,2,4,11,67,60,9982,50,0,0,1
0,2,4,12,67,73,207864,0,0,0,0
0,2,4,11,67,70,101490,0,0,0,0
0,2,4,11,67,66,67963,0,0,0,0
0,2,4,11,67,181,11679,59,0,0,1
0,2,4,12,67,73,172529,0,0,0,0
0,2,4,12,67,76,108985,0,0,0,0
0,2,4,11,67,86,79110,0,0,0,0
0,2,4,13,67,80,100453,12,0,0,0
0,2,4,12,67,75,130341,0,0,0,0
0,2,4,12,67,99,161763,0,0,0,0
0,2,4,11,67,74,122696,0,0,0,0
0,2,4,12,67,84,174537,12,0,0,0
0,2,4,11,67,69,157231,0,0,0,0
0,2,4,11,67,83,216074,0,0,0,0
0,2,4,11,67,70,15817,0,0,0,0
0,2,4,11,67,72,191666,0,0,0,0
0,2,4,11,67,91,127517,0,0,0,0
0,2,4,11,67,75,179217,0,0,0,0
0,2,4,11,67,70,143870,0,0,0,0
0,2,4,12,67,92,126731,0,0,0,0
0,2,4,11,67,73,125405,0,0,0,0
0,2,4,11,67,75,137116,0,0,0,0
0,2,4,11,67,75,180098,0,0,0,0
0,2,4,11,67,72,152773,0,0,0,0
0,2,4,11,67,71,94455,0,0,0,0
0,2,4,12,67,80,107707,0,0,0,0
0,2,4,12,67,74,87272,0,0,0,0
0,2,4,13,67,72,105626,12,0,0,0
0,2,4,11,67,80,120552,0,0,0,0
0,2,4,13,67,75,79161,12,0,0,0
0,2,4,11,67,77,184981,0,0,0,0
0,2,4,12,67,79,128203,0,0,0,0
0,2,4,12,67,76,119084,0,0,0,0
0,2,4,11,67,74,120819,0,0,0,0
0,2,4,12,67,74,216041,0,0,0,0
0,2,4,11,67,73,111686,0,0,0,0
0,2,4,11,67,74,124729,0,0,0,0
0,2,4,11,67,75,100103,0,0,0,0
0,2,4,12,67,79,75322,0,0,0,0
0,2,4,12,67,64,79908,0,0,0,0
0,2,4,12,67,82,111502,0,0,0,0
0,2,4,12,67,87,121079,0,0,0,0
0,2,4,11,67,72,197600,0,0,0,0
0,2,4,11,67,71,154136,0,0,0,0
0,2,4,12,67,77,102325,0,0,0,0
0,2,4,11,67,71,103634,0,0,0,0
0,2,4,11,67,78,79099,0,0,0,0
0,2,4,13,67,91,107268,12,0,0,0
0,2,4,11,67,83,150949,0,0,0,0
0,2,4,12,67,79,72136,0,0,0,0
0,0,1,9,0,162,4098,1,0,17,1
0,2,4,11,67,71,129603,0,0,0,0
0,2,4,11,67,67,83543,0,0,0,0
0,2,4,11,67,71,178633,0,0,0,0
0,2,4,12,67,75,92020,0,0,0,0
0,2,4,12,67,73,117359,0,0,0,0
0,2,4,12,67,87,140471,0,0,0,0
0,2,4,11,67,72,108628,0,0,0,0
0,2,4,11,67,87,155991,0,0,0,0
0,2,4,12,67,76,247340,0,0,0,0
0,2,4,12,67,70,238294,0,0,0,0
0,2,4,11,67,72,216246,0,0,0,0
0,2,4,12,67,82,107068,0,0,0,0
0,2,4,11,67,70,76535,0,0,0,0
0,2,4,11,67,75,110083,0,0,0,0
0,2,4,11,67,89,114130,0,0,0,0
0,2,4,12,67,87,97776,0,0,0,0
0,2,4,12,67,73,222577,0,2830,0,0
0,2,4,11,67,77,174424,0,0,0,0
0,2,4,12,67,76,137359,0,0,0,0
0,2,4,11,67,72,163615,0,0,0,0
0,2,4,11,67,90,62708,0,0,0,0
0,2,4,11,67,74,185176,0,0,0,0
0,2,4,12,67,89,147632,0,0,0,0
0,2,4,11,67,71,98948,0,0,0,0
0,2,4,12,67,92,151198,0,0,0,0
0,2,4,11,67,74,83282,0,0,0,0
0,2,4,11,67,181,41587,62,0,0,1
0,2,4,12,67,82,139410,0,0,0,0
0,2,4,13,67,78,106538,12,0,0,0
0,2,4,11,67,82,116724,0,0,0,0
0,2,4,12,67,73,168611,0,0,0,0
0,2,4,12,67,71,139325,0,0,0,0
0,2,4,12,67,74,76071,0,0,0,0
0,2,4,11,67,108,94813,0,0,0,0
0,2,4,11,67,67,174689,0,0,0,0
0,2,4,11,67,73,70681,0,0,0,0
0,2,4,12,67,74,66892,0,0,0,0
0,2,4,12,67,71,121191,0,0,0,0
0,2,4,12,67,72,192298,0,0,0,0
0,2,4,11,67,73,140872,0,0,0,0
0,2,4,11,67,89,127383,0,0,0,0
0,2,4,12,67,80,76906,0,0,0,0
0,2,4,12,67,79,165861,30,0,0,0
0,2,4,11,67,74,124657,0,0,0,0
0,2,4,11,67,81,97754,0,0,0,0
0,2,4,11,67,70,76678,0,0,0,0
0,2,4,12,67,83,138339,0,0,0,0
0,2,4,11,67,74,125252,0,0,0,0
0,2,4,11,67,76,188782,0,0,0,0
0,2,4,11,67,72,125472,0,0,0,0
0,2,4,13,67,72,218337,12,0,0,0
0,2,4,11,67,75,144014,0,0,0,0
0,2,4,12,67,74,45586,30,0,0,0
0,2,4,11,67,80,119405,0,0,0,0
0,2,4,12,67,78,132466,0,0,0,0
0,2,4,11,67,75,161567,0,0,0,0
0,2,4,11,67,88,154905,0,0,0,0
0,2,4,12,67,87,67970,0,0,17,0
0,2,4,11,67,90,114295,0,0,0,0
0,2,4,11,67,74,131188,0,0,0,0
0,2,4,11,67,83,100452,0,0,0,0
0,2,4,12,67,83,129842,0,0,0,0
0,2,4,12,67,72,158093,0,0,0,0
0,2,4,11,67,80,159928,0,0,0,0
0,2,4,11,67,84,188803,0,0,0,0
0,2,4,11,67,79,121711,0,0,0,0
0,2,4,11,67,74,192105,0,0,0,0
0,2,4,13,67,72,130073,12,0,0,0
0,2,4,11,67,79,212007,0,0,0,0
0,2,4,11,67,73,105493,0,0,0,0
0,2,4,12,67,74,189239,0,0,0,0
0,2,4,12,67,70,135516,0,0,0,0
0,2,4,12,67,73,214454,0,0,0,0
0,2,4,11,67,77,58560,0,0,0,0
0,2,4,12,67,80,120638,0,0,0,0
0,2,4,11,67,76,111509,0,0,0,0
0,2,4,12,67,85,82804,0,0,0,0
0,2,4,11,67,76,105306,0,0,0,0
0,2,4,11,67,181,3418,59,0,0,1
0,2,4,11,67,77,186565,0,0,0,0
0,2,4,11,67,84,43279,0,0,0,0
0,2,4,11,67,84,102029,0,0,0,0
0,2,4,12,67,81,133121,0,0,0,0
0,2,4,11,67,75,123659,0,0,0,0
0,2,4,11,67,90,115604,0,0,0,0
0,2,4,12,67,72,97235,0,0,0,0
0,2,4,11,67,78,138477,0,0,0,0
0,2,4,11,67,69,157670,0,0,0,0
0,2,4,12,67,85,78030,0,0,0,0
0,2,4,11,67,77,160755,0,0,0,0
0,2,4,11,67,76,168633,0,0,0,0
0,2,4,12,67,73,100289,0,0,0,0
0,1,1,8,132,160,3430,0,0,17,1
0,2,4,11,67,76,220889,0,0,0,0
0,2,4,11,67,81,113895,0,0,0,0
0,2,4,13,67,82,231659,0,6148,0,0
0,2,4,12,67,67,90497,0,0,0,0
0,2,4,11,67,70,120266,0,0,0,0
0,2,4,12,67,70,205157,0,0,0,0
0,2,4,11,67,72,83447,0,0,0,0
0,2,4,11,67,72,44567,0,0,0,0
0,2,4,11,67,80,172584,0,0,0,0
0,2,4,12,67,74,116041,0,0,0,0
0,2,4,12,67,95,176471,0,0,0,0
0,2,4,11,67,86,120813,0,0,0,0
0,2,4,11,67,73,101168,0,0,0,0
0,2,4,11,67,73,144612,0,0,0,0
0,2,4,11,67,76,116942,0,0,0,0
0,2,4,11,67,74,87387,0,0,0,0
0,2,4,11,67,78,130744,0,0,0,0
0,2,4,11,67,75,137909,0,0,0,0
0,2,4,11,67,72,128162,0,0,0,0
0,2,4,10,67,181,10329,0,0,0,1
0,2,4,11,67,79,186327,0,0,0,0
0,2,4,12,67,77,168963,0,0,0,0
0,2,4,12,67,83,134251,0,0,0,0
0,2,4,11,67,81,116161,0,0,0,0
0,2,4,12,67,81,103895,0,0,0,0
0,2,4,11,67,86,123501,0,0,0,0
0,2,4,11,67,73,130792,0,0,0,0
0,2,4,11,67,76,163086,0,0,0,0
0,2,4,12,67,74,119778,0,0,0,0
0,2,4,12,67,76,68161,0,0,0,0
0,2,4,11,67,79,122223,0,0,0,0
0,2,4,11,67,71,179397,0,0,0,0
0,2,4,11,67,73,179058,0,0,0,0
0,2,4,12,67,77,109262,0,0,0,0
0,2,4,11,67,81,150145,0,0,0,0
0,2,4,11,67,78,122209,0,0,0,0
0,2,4,12,67,73,129005,0,0,0,0
0,2,4,12,67,80,123007,0,0,0,0
0,2,4,11,67,74,138669,0,0,0,0
0,2,4,12,67,82,123209,0,0,0,0
0,2,4,11,67,83,162244,0,0,0,0
0,2,4,11,67,73,151826,0,0,0,0
0,2,4,14,67,77,168780,0,8411,0,0
0,2,4,11,67,77,200991,0,0,0,0
0,2,4,12,67,74,176375,0,0,0,0
0,2,4,12,67,74,108665,0,0,0,0
0,2,4,11,67,77,126431,0,0,0,0
0,2,4,11,67,84,39390,0,0,0,0
0,2,4,11,67,94,154299,0,0,0,0
0,2,4,12,67,83,160050,0,0,0,0
0,2,4,13,67,83,186929,12,0,0,0
0,2,4,12,67,73,125710,19,0,0,0
0,2,4,12,67,72,122672,0,0,0,0
0,2,4,11,67,75,183401,0,0,0,0
0,2,4,12,67,79,109169,0,0,0,0
0,2,4,11,67,85,87570,0,0,0,0
0,2,4,11,67,81,125383,0,0,0,0
0,2,4,12,67,69,98769,0,0,0,0
0,2,4,12,67,84,122545,0,0,0,0
0,2,4,11,67,75,132792,0,0,0,0
0,2,4,11,67,71,184173,0,0,0,0
0,2,4,11,67,90,146288,0,0,0,0
0,2,4,11,67,80,137831,0,0,0,0
0,2,4,11,67,85,63063,0,0,0,0
0,2,4,12,67,81,154569,0,0,0,0
0,2,4,11,67,75,144257,0,0,0,0
0,2,4,12,67,76,77669,0,0,0,0
0,2,4,11,67,90,128929,0,0,0,0
0,2,4,12,67,75,118951,0,0,0,0
0,2,4,11,67,70,189863,0,0,0,0
0,2,4,12,67,68,154206,0,0,0,0
0,2,4,12,67,73,152193,0,0,0,0
0,2,4,11,67,67,198096,0,0,0,0
0,2,4,11,67,88,128338,0,0,0,0
0,2,4,11,67,110,81234,0,0,0,0
0,2,4,11,67,85,43805,0,0,0,0
0,2,4,11,67,181,8778,60,0,0,1
0,2,4,12,67,74,65307,0,0,0,0
0,2,4,12,67,78,129328,0,0,0,0
0,2,4,11,67,76,186723,0,0,0,0
0,2,4,11,67,69,195125,0,0,0,0
0,2,4,12,67,83,160188,0,0,0,0
0,2,4,12,67,75,163215,0,0,0,0
0,2,4,12,67,75,228090,0,0,0,0
0,2,4,11,67,87,130162,0,0,0,0
0,2,4,12,67,80,126116,0,0,0,0
0,2,4,11,67,81,119868,0,0,0,0
0,2,4,11,67,86,104537,0,0,0,0
0,2,4,11,67,73,149718,0,0,0,0
0,2,4,11,67,72,126555,0,0,0,0
0,2,4,12,67,77,137978,0,0,0,0
0,2,4,11,67,71,193711,0,0,0,0
0,2,4,11,67,78,164423,0,0,0,0
0,2,4,11,67,72,166451,0,0,0,0
0,2,4,11,67,78,81632,0,0,0,0
0,2,4,13,67,81,139335,12,0,0,0
0,2,4,13,67,99,86250,12,0,0,0
0,2,4,12,67,71,169204,0,0,0,0
0,2,4,12,67,79,184646,0,0,0,0
0,2,4,11,67,72,149561,0,0,0,0
0,2,4,11,67,80,69968,0,0,0,0
0,2,4,11,67,73,131891,0,0,0,0
0,2,4,12,67,78,174879,0,0,0,0
0,2,4,11,67,92,99336,0,0,0,0
0,2,4,11,67,84,107121,0,0,0,0
0,2,4,11,67,95,104839,0,0,0,0
0,2,4,11,67,72,48616,0,0,0,0
0,2,4,11,67,82,130215,0,0,0,0
0,2,4,12,67,90,121571,0,0,0,0
0,2,4,11,67,76,80360,0,0,0,0
0,2,4,11,67,83,182056,0,0,0,0
0,2,4,11,67,74,167000,0,0,0,0
0,2,4,11,67,76,88667,0,0,0,0
0,2,4,12,67,94,120074,0,0,0,0
0,2,4,11,67,79,172801,0,0,0,0
0,2,4,12,67,100,258054,0,0,0,0
0,2,4,12,67,71,206746,0,0,0,0
0,2,4,12,67,78,126247,0,0,0,0
0,2,4,11,67,85,165392,0,0,0,0
0,2,4,13,67,77,87094,12,0,0,0
0,2,4,12,67,72,204953,0,0,0,0
0,2,4,11,67,78,117274,0,0,0,0
0,2,4,11,67,73,174843,0,0,0,0
0,2,4,12,67,72,57129,12,0,0,0
0,2,4,11,67,73,155364,0,0,0,0
0,2,4,12,67,70,162302,0,0,0,0
0,2,4,13,67,66,71476,12,0,0,0
0,2,4,11,67,72,65377,0,0,0,0
0,2,4,11,67,82,163493,0,0,0,0
0,2,4,11,67,80,145023,0,0,0,0
0,2,4,11,67,90,140943,0,0,0,0
0,2,4,11,67,78,143508,0,0,0,0
0,2,4,11,67,78,161444,0,0,0,0
0,2,4,12,67,90,148523,0,0,0,0
0,2,4,13,67,81,118901,12,0,0,0
0,2,4,11,67,80,71787,0,0,0,0
0,2,4,11,67,82,150602,0,0,0,0
0,2,4,13,67,77,194085,12,0,0,0
0,2,4,12,67,77,164427,0,0,0,0
0,2,4,12,67,83,190535,0,0,0,0
0,2,4,11,67,86,114337,0,0,0,0
0,2,4,11,67,90,91387,0,0,0,0
0,2,4,12,67,75,118140,0,0,0,0
0,2,4,12,67,70,105724,0,0,0,0
0,2,4,11,67,74,86621,0,0,0,0
0,2,4,11,67,79,104834,0,0,0,0
0,2,4,12,67,75,93377,0,0,0,0
0,2,4,12,67,79,126324,0,0,0,0
0,2,4,11,67,70,146256,0,0,0,0
0,2,4,11,67,78,151207,0,0,0,0
0,2,4,11,67,77,80195,0,0,0,0
0,2,4,12,67,76,103163,0,0,0,0
0,2,4,11,67,84,135115,0,0,0,0
0,2,4,11,67,77,101350,0,0,0,0
0,2,4,11,67,89,133196,0,0,0,0
0,2,4,11,67,84,82519,0,0,0,0
0,2,4,12,67,74,175992,0,0,0,0
0,2,4,12,67,71,118781,0,0,0,0
0,2,4,12,67,72,131284,0,0,0,0
0,2,4,12,67,71,118015,0,0,0,0
0,2,4,12,67,79,152270,19,0,0,0
0,2,4,12,67,70,81806,0,0,0,0
0,2,4,11,67,78,150285,0,0,0,0
0,2,4,12,67,75,136265,0,0,0,0
0,2,4,12,67,79,139151,0,0,0,0
0,2,4,11,67,79,168724,0,0,0,0
0,2,4,11,67,79,146072,0,0,0,0
0,2,4,12,67,81,158269,0,0,0,0
0,2,4,12,67,87,143704,0,0,0,0
0,2,4,11,67,75,158874,0,0,0,0
0,2,4,11,67,72,143363,0,0,0,0
0,2,4,11,67,64,85759,0,0,0,0
0,2,4,10,67,41,6031,0,0,0,1
0,2,4,12,67,75,122264,0,0,0,0
0,2,4,11,67,77,148055,0,0,0,0
0,2,4,11,67,73,181068,0,0,0,0
0,2,4,11,67,73,74473,0,0,0,0
0,2,4,11,67,77,171711,0,0,0,0
0,2,4,13,67,76,157416,12,0,0,0
0,2,4,12,67,74,150419,0,0,0,0
0,2,4,12,67,78,100074,0,0,0,0
0,2,4,12,67,84,124381,0,0,0,0
0,2,4,12,67,95,119153,0,0,0,0
0,2,4,11,67,74,115752,0,0,0,0
0,2,4,12,67,78,158975,0,0,0,0
0,2,4,13,67,79,117729,12,0,0,0
0,2,4,12,67,81,147156,0,0,0,0
0,2,4,11,67,68,170144,0,0,0,0
0,2,4,13,67,72,197773,12,0,0,0
0,2,4,11,67,74,170771,0,0,0,0
0,2,4,11,67,90,147288,0,0,0,0
0,2,4,11,67,79,145228,0,0,0,0
0,2,4,12,67,72,45447,29,0,0,0
0,2,4,11,67,73,118824,0,0,0,0
0,2,4,11,67,72,134218,0,0,0,0
0,2,4,11,67,77,116606,0,0,0,0
0,2,4,11,67,83,100844,0,0,0,0
0,2,4,12,67,79,114638,0,0,0,0
0,2,4,12,67,84,62953,0,0,0,0
0,2,4,11,67,76,103729,0,0,0,0
0,2,4,11,67,75,172204,0,0,0,0
0,2,4,12,67,78,146055,0,0,0,0
0,2,4,11,67,86,154655,0,0,0,0
0,2,4,12,67,74,95820,0,0,0,0
0,2,4,11,67,78,58083,0,0,0,0
0,2,4,12,67,66,168249,0,0,0,0
0,2,4,12,67,76,113931,0,0,0,0
0,2,4,13,67,79,194450,12,0,0,0
0,2,4,11,67,77,133008,0,0,0,0
0,2,4,11,67,75,117895,0,0,0,0
0,2,4,11,67,80,79388,0,0,0,0
0,2,4,13,67,76,102094,12,0,0,0
0,2,4,12,67,89,120614,0,0,0,0
0,2,4,11,67,75,91109,0,0,0,0
0,2,4,11,67,73,213567,0,0,0,0
0,2,4,11,67,78,131549,0,0,0,0
0,2,4,11,67,81,166832,0,0,0,0
0,2,4,11,67,72,90521,0,0,0,0
0,2,4,11,67,75,91796,0,0,0,0
0,2,4,12,67,87,133873,0,0,0,0
0,2,4,12,67,74,185234,0,0,0,0
0,2,4,12,67,75,191552,0,0,0,0
0,2,4,11,67,79,122288,0,0,0,0
0,2,4,11,67,73,237055,0,0,0,0
0,2,4,12,67,77,151034,0,0,0,0
0,2,4,13,67,69,115634,12,0,0,0
0,2,4,12,67,70,96936,0,0,0,0
0,2,4,11,67,82,141940,0,0,0,0
0,2,4,12,67,73,122072,0,0,0,0
0,2,4,12,67,70,96661,0,0,0,0
0,2,4,12,67,71,125794,0,0,0,0
0,2,4,11,67,74,112257,0,0,0,0
0,2,4,11,67,69,125752,0,0,0,0
0,2,4,11,67,76,35192,0,0,0,0
0,2,4,12,67,82,150646,0,0,0,0
0,2,4,11,67,72,116759,0,0,0,0
0,2,4,11,67,71,161001,0,0,0,0
0,2,4,11,67,67,233915,0,0,0,0
0,2,4,11,67,71,153907,0,0,0,0
0,2,4,11,67,73,102223,0,0,0,0
0,2,4,11,67,73,112548,0,0,0,0
0,2,4,12,67,88,146524,0,0,0,0
0,2,4,11,67,78,87157,0,0,0,0
0,2,4,12,67,92,107016,0,0,0,0
0,2,4,12,67,82,115769,0,0,0,0
0,2,4,11,67,70,218442,0,0,0,0
0,2,4,12,67,81,122679,0,0,0,0
0,2,4,11,67,75,85697,0,0,0,0
0,2,4,12,67,73,113245,0,0,0,0
0,2,4,11,67,83,114019,0,0,0,0
0,2,4,11,67,76,201030,0,0,0,0
0,2,4,11,67,77,163873,0,0,0,0
0,2,4,12,67,68,173388,0,0,0,0
0,2,4,12,67,78,80516,0,0,0,0
0,2,4,11,67,98,128954,0,0,0,0
0,2,4,12,67,73,113415,0,0,0,0
0,2,4,11,67,75,98767,0,0,0,0
0,2,4,11,67,77,81097,0,0,0,0
0,2,4,11,67,71,153005,0,0,0,0
0,2,4,11,67,76,184709,0,0,0,0
0,1,1,12,132,418,24821,0,4680,0,1
0,2,4,11,67,80,123688,0,0,0,0
0,2,4,11,67,80,120378,0,0,0,0
0,2,4,12,67,76,104297,0,0,0,0
0,2,4,11,67,84,91124,0,0,0,0
0,2,4,11,67,69,133864,0,0,0,0
0,2,4,11,67,76,149814,0,0,0,0
0,2,4,11,67,76,239781,0,0,0,0
0,2,4,11,67,81,104542,0,0,0,0
0,2,4,11,67,76,118347,0,0,0,0
0,2,4,12,67,71,82714,0,0,0,0
0,2,4,11,67,80,135114,0,0,0,0
0,2,4,12,67,73,119151,0,0,0,0
0,2,4,12,67,94,95135,0,0,0,0
0,2,4,11,67,73,74107,0,0,0,0
0,2,4,11,67,73,187776,0,0,0,0
0,2,4,11,67,75,209008,0,0,0,0
0,2,4,11,67,81,159686,0,0,0,0
0,2,4,11,67,75,123285,0,0,0,0
0,2,4,11,67,73,139297,0,0,0,0
0,2,4,12,67,81,108363,0,0,0,0
0,2,4,11,67,78,142821,0,0,0,0
0,2,4,11,67,79,154674,0,0,0,0
0,2,4,11,67,85,78775,0,0,0,0
0,2,4,11,67,75,143279,0,0,0,0
0,2,4,11,67,71,126674,0,0,0,0
0,2,4,12,67,74,153230,0,0,0,0
0,2,4,12,67,86,111845,60,0,0,0
0,2,4,11,67,80,132968,0,0,0,0
0,2,4,12,67,76,128281,0,0,0,0
0,2,4,11,67,73,86024,0,0,0,0
0,2,4,11,67,71,192498,0,0,0,0
0,2,4,12,67,73,167914,0,0,0,0
0,2,4,11,67,64,158960,0,0,0,0
0,2,4,12,67,68,84197,0,0,0,0
0,2,4,12,67,86,113716,0,0,0,0
0,2,4,11,67,77,198444,0,0,0,0
0,2,4,11,67,85,110325,0,0,0,0
0,2,4,11,67,84,160275,0,0,0,0
0,2,4,11,67,91,152144,0,0,0,0
0,2,4,11,67,78,92003,0,0,0,0
0,2,4,12,67,71,94776,0,0,0,0
0,2,4,12,67,79,139226,0,0,0,0
0,2,4,12,67,77,136294,0,0,0,0
0,2,4,12,67,59,2292,0,161,0,1
0,2,4,12,67,89,87208,0,0,0,0
0,2,4,11,67,78,85066,0,0,0,0
0,2,4,11,67,75,160107,0,0,0,0
0,2,4,11,67,76,131564,0,0,0,0
0,1,1,12,132,319,54030,0,5460,0,1
0,2,4,12,67,88,139348,0,0,0,0
0,2,4,11,67,76,156579,0,0,0,0
0,2,4,11,67,80,98488,0,0,0,0
0,2,4,11,67,72,190812,0,0,0,0
0,2,4,11,67,84,141244,0,0,0,0
0,2,4,11,67,74,136672,0,0,0,0
0,2,4,11,67,82,103471,0,0,0,0
0,2,4,12,67,71,121491,0,0,0,0
0,2,4,11,67,81,108248,0,0,0,0
0,2,4,12,67,89,93074,0,0,0,0
0,2,4,11,67,77,145065,0,0,0,0
0,2,4,12,67,76,129404,0,0,0,0
0,2,4,11,67,81,45850,0,0,0,0
0,2,4,11,67,73,102314,0,0,0,0
0,2,4,12,67,90,147454,0,0,0,0
0,2,4,12,67,82,144835,0,0,0,0
0,2,4,11,67,89,130874,0,0,0,0
0,2,4,11,67,66,171630,0,0,0,0
0,2,4,11,67,70,160740,0,0,0,0
0,2,4,11,67,74,130465,0,0,0,0
0,2,4,11,67,72,240048,0,0,0,0
0,2,4,12,67,84,224225,0,0,0,0
0,2,4,11,67,73,90008,0,0,0,0
0,2,4,12,67,72,92233,0,0,0,0
0,2,4,12,67,75,102625,0,0,0,0
0,2,4,13,67,74,177112,12,0,0,0
0,2,4,11,67,82,149154,0,0,0,0
0,2,4,12,67,82,134930,30,0,0,0
0,2,4,11,67,78,125966,0,0,0,0
0,2,4,12,67,82,114797,0,0,0,0
0,2,4,12,67,77,85434,0,0,0,0
0,2,4,11,67,80,41071,0,0,0,0
0,2,4,11,67,71,86722,0,0,0,0
0,2,4,11,67,71,176929,0,0,0,0
0,2,4,11,67,181,1963,59,0,0,1
0,2,4,11,67,70,166204,0,0,0,0
0,2,4,11,67,73,131484,0,0,0,0
0,2,4,12,67,81,116396,0,0,0,0
0,2,4,11,67,70,192811,0,0,0,0
0,2,4,11,67,75,122637,0,0,0,0
0,2,4,11,67,79,106270,0,0,0,0
